order_id,customer_id,order_date,category,channel,quantity,base_price,revenue
28820,10645,2025-02-19,Fashion,Paid Search,2,80,144.0
28821,24130,2025-02-19,Sports,Paid Search,1,120,108.0
28822,40503,2025-02-19,Home,Paid Search,1,150,135.0
28823,5158,2025-02-20,Electronics,Organic,1,450,450.0
28824,27295,2025-02-20,Electronics,Organic,1,450,450.0
28825,30379,2025-02-20,Electronics,Organic,1,450,450.0
28826,21918,2025-02-20,Fashion,Organic,1,80,80.0
28827,22377,2025-02-20,Fashion,Organic,1,80,80.0
28828,44499,2025-02-20,Sports,Organic,1,120,120.0
28829,27780,2025-02-20,Electronics,Organic,1,450,450.0
28830,5949,2025-02-20,Fashion,Organic,1,80,80.0
28831,38951,2025-02-20,Sports,Organic,1,120,120.0
28832,9030,2025-02-20,Electronics,Organic,1,450,450.0
28833,4531,2025-02-20,Fashion,Organic,1,80,80.0
28834,2842,2025-02-20,Electronics,Organic,2,450,900.0
28835,69720,2025-02-20,Fashion,Organic,1,80,80.0
28836,14822,2025-02-20,Fashion,Organic,1,80,80.0
28837,37871,2025-02-20,Sports,Organic,1,120,120.0
28838,47727,2025-02-20,Home,Organic,1,150,150.0
28839,64130,2025-02-20,Sports,Paid Search,1,120,108.0
28840,23883,2025-02-20,Home,Paid Search,1,150,135.0
28841,9942,2025-02-20,Fashion,Paid Search,1,80,72.0
28842,22308,2025-02-20,Electronics,Email,1,450,450.0
28843,59155,2025-02-20,Electronics,Email,1,450,450.0
28844,52035,2025-02-20,Sports,Email,1,120,120.0
28845,59317,2025-02-20,Fashion,Email,1,80,80.0
28846,15063,2025-02-20,Electronics,Email,1,450,450.0
28847,53554,2025-02-20,Fashion,Email,1,80,80.0
28848,66273,2025-02-20,Fashion,Email,1,80,80.0
28849,42635,2025-02-20,Fashion,Email,1,80,80.0
28850,68165,2025-02-20,Sports,Email,1,120,120.0
28851,8112,2025-02-20,Home,Email,1,150,150.0
28852,37805,2025-02-20,Sports,Email,1,120,120.0
28853,68421,2025-02-20,Sports,Email,1,120,120.0
28854,14414,2025-02-20,Fashion,Email,1,80,80.0
28855,61625,2025-02-20,Fashion,Email,1,80,80.0
28856,18441,2025-02-20,Home,Email,1,150,150.0
28857,66860,2025-02-20,Fashion,Email,1,80,80.0
28858,52054,2025-02-20,Sports,Email,1,120,120.0
28859,34972,2025-02-20,Fashion,Email,1,80,80.0
28860,48246,2025-02-20,Home,Email,1,150,150.0
28861,45503,2025-02-20,Sports,Email,2,120,240.0
28862,10560,2025-02-20,Sports,Email,1,120,120.0
28863,66608,2025-02-20,Home,Email,1,150,150.0
28864,67596,2025-02-20,Fashion,Email,1,80,80.0
28865,57833,2025-02-21,Fashion,Organic,1,80,80.0
28866,7320,2025-02-21,Electronics,Organic,1,450,450.0
28867,64533,2025-02-21,Fashion,Organic,1,80,80.0
28868,28781,2025-02-21,Electronics,Organic,2,450,900.0
28869,33861,2025-02-21,Fashion,Organic,1,80,80.0
28870,25924,2025-02-21,Fashion,Organic,1,80,80.0
28871,29668,2025-02-21,Fashion,Organic,1,80,80.0
28872,23075,2025-02-21,Home,Organic,1,150,150.0
28873,64309,2025-02-21,Fashion,Organic,1,80,80.0
28874,20424,2025-02-21,Sports,Organic,1,120,120.0
28875,17088,2025-02-21,Fashion,Organic,2,80,160.0
28876,16527,2025-02-21,Fashion,Organic,1,80,80.0
28877,4515,2025-02-21,Fashion,Organic,1,80,80.0
28878,32686,2025-02-21,Sports,Organic,1,120,120.0
28879,6664,2025-02-21,Electronics,Organic,1,450,450.0
28880,69529,2025-02-21,Electronics,Organic,1,450,450.0
28881,36683,2025-02-21,Electronics,Paid Search,1,450,405.0
28882,46668,2025-02-21,Sports,Paid Search,1,120,108.0
28883,72040,2025-02-21,Fashion,Paid Search,1,80,72.0
28884,51807,2025-02-21,Fashion,Paid Search,1,80,72.0
28885,29467,2025-02-22,Fashion,Organic,1,80,80.0
28886,60596,2025-02-22,Fashion,Organic,1,80,80.0
28887,3544,2025-02-22,Sports,Organic,1,120,120.0
28888,67455,2025-02-22,Electronics,Organic,2,450,900.0
28889,4049,2025-02-22,Fashion,Organic,1,80,80.0
28890,34157,2025-02-22,Fashion,Organic,1,80,80.0
28891,4199,2025-02-22,Fashion,Organic,2,80,160.0
28892,35741,2025-02-22,Electronics,Organic,1,450,450.0
28893,47676,2025-02-22,Electronics,Organic,1,450,450.0
28894,6199,2025-02-22,Electronics,Organic,1,450,450.0
28895,53142,2025-02-22,Sports,Organic,2,120,240.0
28896,63029,2025-02-22,Sports,Organic,1,120,120.0
28897,29986,2025-02-22,Fashion,Organic,1,80,80.0
28898,54229,2025-02-22,Home,Organic,1,150,150.0
28899,25673,2025-02-22,Fashion,Organic,2,80,160.0
28900,22372,2025-02-22,Fashion,Organic,1,80,80.0
28901,23492,2025-02-22,Electronics,Paid Search,1,450,405.0
28902,65793,2025-02-22,Fashion,Paid Search,1,80,72.0
28903,41217,2025-02-22,Sports,Paid Search,1,120,108.0
28904,64218,2025-02-22,Fashion,Paid Search,3,80,216.0
28905,19318,2025-02-23,Electronics,Organic,1,450,450.0
28906,23797,2025-02-23,Electronics,Organic,1,450,450.0
28907,44713,2025-02-23,Fashion,Organic,1,80,80.0
28908,454,2025-02-23,Fashion,Organic,1,80,80.0
28909,57938,2025-02-23,Electronics,Organic,1,450,450.0
28910,69236,2025-02-23,Home,Organic,1,150,150.0
28911,43089,2025-02-23,Electronics,Organic,1,450,450.0
28912,53413,2025-02-23,Sports,Organic,1,120,120.0
28913,46782,2025-02-23,Home,Organic,1,150,150.0
28914,13677,2025-02-23,Sports,Organic,2,120,240.0
28915,69644,2025-02-23,Sports,Organic,1,120,120.0
28916,48795,2025-02-23,Fashion,Organic,1,80,80.0
28917,10135,2025-02-23,Home,Organic,1,150,150.0
28918,54570,2025-02-23,Electronics,Organic,1,450,450.0
28919,49685,2025-02-23,Home,Organic,1,150,150.0
28920,25632,2025-02-23,Electronics,Organic,2,450,900.0
28921,2287,2025-02-23,Fashion,Paid Search,1,80,72.0
28922,10652,2025-02-23,Electronics,Paid Search,1,450,405.0
28923,35387,2025-02-23,Sports,Paid Search,1,120,108.0
28924,50332,2025-02-23,Fashion,Paid Search,1,80,72.0
28925,64965,2025-02-24,Sports,Organic,1,120,120.0
28926,56153,2025-02-24,Fashion,Organic,1,80,80.0
28927,13575,2025-02-24,Sports,Organic,1,120,120.0
28928,50183,2025-02-24,Fashion,Organic,1,80,80.0
28929,33715,2025-02-24,Sports,Organic,1,120,120.0
28930,62891,2025-02-24,Home,Organic,2,150,300.0
28931,19419,2025-02-24,Fashion,Organic,1,80,80.0
28932,44522,2025-02-24,Electronics,Organic,1,450,450.0
28933,32430,2025-02-24,Electronics,Organic,1,450,450.0
28934,30955,2025-02-24,Fashion,Organic,1,80,80.0
28935,33537,2025-02-24,Home,Organic,1,150,150.0
28936,22718,2025-02-24,Fashion,Organic,1,80,80.0
28937,49238,2025-02-24,Fashion,Organic,1,80,80.0
28938,37415,2025-02-24,Electronics,Organic,1,450,450.0
28939,7320,2025-02-24,Electronics,Organic,1,450,450.0
28940,5037,2025-02-24,Fashion,Organic,1,80,80.0
28941,25315,2025-02-24,Home,Paid Search,1,150,135.0
28942,8946,2025-02-24,Home,Paid Search,2,150,270.0
28943,2478,2025-02-24,Fashion,Paid Search,1,80,72.0
28944,55252,2025-02-24,Home,Paid Search,1,150,135.0
28945,52627,2025-02-24,Sports,Email,1,120,120.0
28946,30668,2025-02-24,Sports,Email,1,120,120.0
28947,45898,2025-02-24,Sports,Email,1,120,120.0
28948,20532,2025-02-24,Fashion,Email,1,80,80.0
28949,64868,2025-02-24,Fashion,Email,1,80,80.0
28950,62441,2025-02-24,Sports,Email,1,120,120.0
28951,54020,2025-02-24,Fashion,Email,1,80,80.0
28952,36230,2025-02-24,Fashion,Email,1,80,80.0
28953,24095,2025-02-24,Fashion,Email,1,80,80.0
28954,57055,2025-02-24,Electronics,Email,2,450,900.0
28955,35942,2025-02-24,Sports,Email,2,120,240.0
28956,26008,2025-02-24,Fashion,Email,1,80,80.0
28957,7645,2025-02-24,Sports,Email,1,120,120.0
28958,57792,2025-02-24,Home,Email,1,150,150.0
28959,8652,2025-02-24,Fashion,Email,2,80,160.0
28960,29449,2025-02-24,Home,Email,1,150,150.0
28961,16975,2025-02-24,Electronics,Email,1,450,450.0
28962,63149,2025-02-24,Sports,Email,1,120,120.0
28963,44295,2025-02-24,Sports,Email,1,120,120.0
28964,31434,2025-02-24,Fashion,Email,1,80,80.0
28965,30116,2025-02-24,Electronics,Email,1,450,450.0
28966,44503,2025-02-24,Fashion,Email,1,80,80.0
28967,63516,2025-02-24,Home,Email,3,150,450.0
28968,28247,2025-02-25,Electronics,Organic,1,450,450.0
28969,63019,2025-02-25,Fashion,Organic,1,80,80.0
28970,22708,2025-02-25,Fashion,Organic,1,80,80.0
28971,36902,2025-02-25,Fashion,Organic,2,80,160.0
28972,30353,2025-02-25,Fashion,Organic,1,80,80.0
28973,70888,2025-02-25,Sports,Organic,1,120,120.0
28974,6268,2025-02-25,Fashion,Organic,1,80,80.0
28975,42089,2025-02-25,Electronics,Organic,1,450,450.0
28976,65548,2025-02-25,Sports,Organic,1,120,120.0
28977,4535,2025-02-25,Fashion,Organic,1,80,80.0
28978,25131,2025-02-25,Fashion,Organic,1,80,80.0
28979,58575,2025-02-25,Electronics,Organic,3,450,1350.0
28980,54216,2025-02-25,Fashion,Organic,1,80,80.0
28981,57005,2025-02-25,Home,Organic,1,150,150.0
28982,48204,2025-02-25,Electronics,Organic,1,450,450.0
28983,3550,2025-02-25,Fashion,Organic,1,80,80.0
28984,24462,2025-02-26,Fashion,Organic,1,80,80.0
28985,63147,2025-02-26,Home,Organic,1,150,150.0
28986,52020,2025-02-26,Home,Organic,2,150,300.0
28987,19364,2025-02-26,Fashion,Organic,1,80,80.0
28988,69337,2025-02-26,Home,Organic,1,150,150.0
28989,70842,2025-02-26,Electronics,Organic,1,450,450.0
28990,37009,2025-02-26,Fashion,Organic,2,80,160.0
28991,62831,2025-02-26,Electronics,Organic,1,450,450.0
28992,66260,2025-02-26,Home,Organic,1,150,150.0
28993,16017,2025-02-26,Electronics,Organic,1,450,450.0
28994,44362,2025-02-26,Fashion,Organic,1,80,80.0
28995,68947,2025-02-26,Home,Organic,1,150,150.0
28996,52295,2025-02-26,Sports,Organic,1,120,120.0
28997,45982,2025-02-26,Fashion,Organic,1,80,80.0
28998,32923,2025-02-26,Fashion,Organic,1,80,80.0
28999,20425,2025-02-26,Fashion,Organic,2,80,160.0
29000,15895,2025-02-26,Electronics,Paid Search,1,450,405.0
29001,1116,2025-02-26,Fashion,Paid Search,1,80,72.0
29002,60251,2025-02-26,Fashion,Paid Search,1,80,72.0
29003,48098,2025-02-27,Electronics,Organic,1,450,450.0
29004,17512,2025-02-27,Home,Organic,1,150,150.0
29005,14883,2025-02-27,Fashion,Organic,1,80,80.0
29006,9163,2025-02-27,Electronics,Organic,1,450,450.0
29007,20665,2025-02-27,Fashion,Organic,1,80,80.0
29008,40899,2025-02-27,Fashion,Organic,1,80,80.0
29009,36251,2025-02-27,Home,Organic,1,150,150.0
29010,26903,2025-02-27,Fashion,Organic,1,80,80.0
29011,45366,2025-02-27,Sports,Organic,1,120,120.0
29012,34959,2025-02-27,Sports,Organic,1,120,120.0
29013,3382,2025-02-27,Sports,Organic,1,120,120.0
29014,7775,2025-02-27,Sports,Organic,1,120,120.0
29015,57225,2025-02-27,Electronics,Organic,1,450,450.0
29016,20973,2025-02-27,Fashion,Organic,1,80,80.0
29017,11495,2025-02-27,Electronics,Organic,1,450,450.0
29018,65253,2025-02-27,Fashion,Organic,2,80,160.0
29019,50724,2025-02-27,Fashion,Paid Search,1,80,72.0
29020,32162,2025-02-27,Fashion,Paid Search,1,80,72.0
29021,72009,2025-02-27,Sports,Paid Search,1,120,108.0
29022,45458,2025-02-27,Fashion,Paid Search,1,80,72.0
29023,12002,2025-02-28,Fashion,Organic,1,80,80.0
29024,47717,2025-02-28,Home,Organic,1,150,150.0
29025,44610,2025-02-28,Fashion,Organic,1,80,80.0
29026,35954,2025-02-28,Fashion,Organic,1,80,80.0
29027,19328,2025-02-28,Electronics,Organic,1,450,450.0
29028,56189,2025-02-28,Fashion,Organic,1,80,80.0
29029,7404,2025-02-28,Fashion,Organic,1,80,80.0
29030,20655,2025-02-28,Sports,Organic,1,120,120.0
29031,57077,2025-02-28,Home,Organic,1,150,150.0
29032,64378,2025-02-28,Sports,Organic,1,120,120.0
29033,51860,2025-02-28,Fashion,Organic,2,80,160.0
29034,8866,2025-02-28,Home,Organic,1,150,150.0
29035,44341,2025-02-28,Fashion,Organic,1,80,80.0
29036,11341,2025-02-28,Electronics,Organic,1,450,450.0
29037,8438,2025-02-28,Fashion,Organic,1,80,80.0
29038,31868,2025-02-28,Sports,Organic,1,120,120.0
29039,71902,2025-02-28,Fashion,Paid Search,1,80,72.0
29040,71011,2025-02-28,Fashion,Paid Search,1,80,72.0
29041,53360,2025-02-28,Sports,Paid Search,3,120,324.0
29042,23994,2025-02-28,Fashion,Email,1,80,80.0
29043,46758,2025-02-28,Electronics,Email,1,450,450.0
29044,39912,2025-02-28,Home,Email,1,150,150.0
29045,34216,2025-02-28,Home,Email,1,150,150.0
29046,35529,2025-02-28,Fashion,Email,1,80,80.0
29047,2449,2025-02-28,Fashion,Email,1,80,80.0
29048,70912,2025-02-28,Electronics,Email,1,450,450.0
29049,54696,2025-02-28,Sports,Email,1,120,120.0
29050,11846,2025-02-28,Sports,Email,1,120,120.0
29051,63371,2025-02-28,Home,Email,1,150,150.0
29052,57529,2025-02-28,Home,Email,1,150,150.0
29053,45789,2025-02-28,Electronics,Email,2,450,900.0
29054,48125,2025-02-28,Fashion,Email,1,80,80.0
29055,41550,2025-02-28,Electronics,Email,1,450,450.0
29056,49615,2025-02-28,Fashion,Email,1,80,80.0
29057,63086,2025-02-28,Fashion,Email,1,80,80.0
29058,62220,2025-02-28,Home,Email,1,150,150.0
29059,33165,2025-02-28,Fashion,Email,1,80,80.0
29060,18133,2025-02-28,Fashion,Email,1,80,80.0
29061,4061,2025-02-28,Fashion,Email,1,80,80.0
29062,35081,2025-02-28,Sports,Email,1,120,120.0
29063,3099,2025-02-28,Home,Email,2,150,300.0
29064,1298,2025-02-28,Home,Email,1,150,150.0
29065,42834,2025-03-01,Fashion,Organic,1,80,80.0
29066,27776,2025-03-01,Fashion,Organic,1,80,80.0
29067,72625,2025-03-01,Sports,Organic,2,120,240.0
29068,51161,2025-03-01,Electronics,Organic,1,450,450.0
29069,30856,2025-03-01,Fashion,Organic,2,80,160.0
29070,55007,2025-03-01,Electronics,Organic,1,450,450.0
29071,40484,2025-03-01,Home,Organic,1,150,150.0
29072,41039,2025-03-01,Fashion,Organic,1,80,80.0
29073,70125,2025-03-01,Fashion,Organic,1,80,80.0
29074,41162,2025-03-01,Home,Organic,1,150,150.0
29075,35428,2025-03-01,Fashion,Organic,1,80,80.0
29076,56011,2025-03-01,Fashion,Organic,1,80,80.0
29077,62176,2025-03-01,Electronics,Organic,1,450,450.0
29078,14635,2025-03-01,Electronics,Organic,1,450,450.0
29079,52741,2025-03-01,Electronics,Organic,1,450,450.0
29080,2451,2025-03-01,Fashion,Organic,1,80,80.0
29081,69505,2025-03-01,Fashion,Organic,1,80,80.0
29082,2689,2025-03-01,Sports,Organic,1,120,120.0
29083,53134,2025-03-01,Home,Organic,1,150,150.0
29084,36151,2025-03-01,Home,Organic,1,150,150.0
29085,56261,2025-03-01,Fashion,Paid Search,1,80,72.0
29086,6732,2025-03-01,Fashion,Paid Search,1,80,72.0
29087,33011,2025-03-01,Sports,Paid Search,1,120,108.0
29088,89,2025-03-01,Fashion,Paid Search,1,80,72.0
29089,69647,2025-03-01,Sports,Paid Search,1,120,108.0
29090,12677,2025-03-02,Home,Organic,2,150,300.0
29091,39206,2025-03-02,Fashion,Organic,3,80,240.0
29092,27795,2025-03-02,Sports,Organic,1,120,120.0
29093,7994,2025-03-02,Fashion,Organic,1,80,80.0
29094,682,2025-03-02,Fashion,Organic,1,80,80.0
29095,20861,2025-03-02,Fashion,Organic,2,80,160.0
29096,65947,2025-03-02,Electronics,Organic,1,450,450.0
29097,27833,2025-03-02,Sports,Organic,1,120,120.0
29098,5949,2025-03-02,Electronics,Organic,1,450,450.0
29099,50343,2025-03-02,Electronics,Organic,1,450,450.0
29100,50687,2025-03-02,Fashion,Organic,1,80,80.0
29101,68016,2025-03-02,Sports,Organic,1,120,120.0
29102,54051,2025-03-02,Fashion,Organic,1,80,80.0
29103,21697,2025-03-02,Sports,Organic,1,120,120.0
29104,30729,2025-03-02,Electronics,Organic,1,450,450.0
29105,66521,2025-03-02,Fashion,Organic,1,80,80.0
29106,14099,2025-03-02,Fashion,Organic,2,80,160.0
29107,17375,2025-03-02,Sports,Organic,1,120,120.0
29108,58466,2025-03-02,Fashion,Organic,1,80,80.0
29109,60551,2025-03-02,Electronics,Organic,1,450,450.0
29110,37109,2025-03-02,Fashion,Paid Search,1,80,72.0
29111,64742,2025-03-02,Fashion,Paid Search,2,80,144.0
29112,40149,2025-03-02,Home,Paid Search,1,150,135.0
29113,21341,2025-03-02,Fashion,Paid Search,1,80,72.0
29114,65092,2025-03-02,Electronics,Paid Search,1,450,405.0
29115,50075,2025-03-02,Electronics,Paid Search,1,450,405.0
29116,8311,2025-03-03,Electronics,Organic,1,450,450.0
29117,71886,2025-03-03,Fashion,Organic,1,80,80.0
29118,68632,2025-03-03,Electronics,Organic,1,450,450.0
29119,38648,2025-03-03,Fashion,Organic,1,80,80.0
29120,33941,2025-03-03,Sports,Organic,1,120,120.0
29121,25373,2025-03-03,Fashion,Organic,3,80,240.0
29122,57921,2025-03-03,Home,Organic,1,150,150.0
29123,50371,2025-03-03,Fashion,Organic,1,80,80.0
29124,49716,2025-03-03,Fashion,Organic,1,80,80.0
29125,19669,2025-03-03,Sports,Organic,1,120,120.0
29126,60509,2025-03-03,Sports,Organic,1,120,120.0
29127,61184,2025-03-03,Fashion,Organic,1,80,80.0
29128,19018,2025-03-03,Fashion,Organic,1,80,80.0
29129,66691,2025-03-03,Fashion,Organic,1,80,80.0
29130,51193,2025-03-03,Electronics,Organic,1,450,450.0
29131,38060,2025-03-03,Home,Organic,1,150,150.0
29132,2813,2025-03-03,Sports,Organic,1,120,120.0
29133,27866,2025-03-03,Home,Organic,1,150,150.0
29134,19262,2025-03-03,Sports,Organic,1,120,120.0
29135,21222,2025-03-03,Fashion,Organic,1,80,80.0
29136,50155,2025-03-03,Sports,Paid Search,1,120,108.0
29137,21471,2025-03-03,Fashion,Paid Search,2,80,144.0
29138,69156,2025-03-03,Home,Paid Search,1,150,135.0
29139,40164,2025-03-03,Electronics,Paid Search,2,450,810.0
29140,4134,2025-03-03,Home,Paid Search,1,150,135.0
29141,55376,2025-03-04,Fashion,Organic,2,80,160.0
29142,19156,2025-03-04,Fashion,Organic,1,80,80.0
29143,27221,2025-03-04,Electronics,Organic,1,450,450.0
29144,69249,2025-03-04,Fashion,Organic,1,80,80.0
29145,65414,2025-03-04,Home,Organic,1,150,150.0
29146,6527,2025-03-04,Fashion,Organic,1,80,80.0
29147,63056,2025-03-04,Fashion,Organic,1,80,80.0
29148,872,2025-03-04,Fashion,Organic,1,80,80.0
29149,28082,2025-03-04,Fashion,Organic,2,80,160.0
29150,26737,2025-03-04,Fashion,Organic,1,80,80.0
29151,56912,2025-03-04,Home,Organic,1,150,150.0
29152,20567,2025-03-04,Electronics,Organic,1,450,450.0
29153,21321,2025-03-04,Fashion,Organic,1,80,80.0
29154,34835,2025-03-04,Fashion,Organic,1,80,80.0
29155,40714,2025-03-04,Fashion,Organic,1,80,80.0
29156,58790,2025-03-04,Sports,Organic,1,120,120.0
29157,19788,2025-03-04,Fashion,Organic,2,80,160.0
29158,70794,2025-03-04,Fashion,Organic,1,80,80.0
29159,50120,2025-03-04,Home,Organic,1,150,150.0
29160,47919,2025-03-04,Fashion,Organic,1,80,80.0
29161,59536,2025-03-04,Home,Paid Search,1,150,135.0
29162,47835,2025-03-04,Sports,Paid Search,1,120,108.0
29163,10868,2025-03-04,Sports,Paid Search,1,120,108.0
29164,33963,2025-03-04,Fashion,Paid Search,1,80,72.0
29165,12673,2025-03-04,Electronics,Paid Search,1,450,405.0
29166,22573,2025-03-04,Sports,Email,3,120,360.0
29167,25349,2025-03-04,Sports,Email,1,120,120.0
29168,15689,2025-03-04,Sports,Email,2,120,240.0
29169,26401,2025-03-04,Electronics,Email,1,450,450.0
29170,20048,2025-03-04,Electronics,Email,1,450,450.0
29171,41,2025-03-04,Sports,Email,2,120,240.0
29172,8710,2025-03-04,Fashion,Email,1,80,80.0
29173,43345,2025-03-04,Fashion,Email,1,80,80.0
29174,7040,2025-03-04,Sports,Email,1,120,120.0
29175,34596,2025-03-04,Fashion,Email,1,80,80.0
29176,10781,2025-03-04,Fashion,Email,1,80,80.0
29177,17825,2025-03-04,Fashion,Email,3,80,240.0
29178,11921,2025-03-04,Sports,Email,1,120,120.0
29179,44496,2025-03-04,Home,Email,1,150,150.0
29180,2931,2025-03-04,Fashion,Email,2,80,160.0
29181,53273,2025-03-04,Fashion,Email,1,80,80.0
29182,71375,2025-03-04,Sports,Email,1,120,120.0
29183,37194,2025-03-04,Sports,Email,1,120,120.0
29184,20726,2025-03-04,Home,Email,1,150,150.0
29185,13077,2025-03-04,Home,Email,1,150,150.0
29186,40506,2025-03-04,Fashion,Email,1,80,80.0
29187,48831,2025-03-04,Sports,Email,1,120,120.0
29188,15540,2025-03-04,Fashion,Email,1,80,80.0
29189,542,2025-03-05,Sports,Organic,1,120,120.0
29190,50275,2025-03-05,Home,Organic,1,150,150.0
29191,35895,2025-03-05,Home,Organic,1,150,150.0
29192,20401,2025-03-05,Electronics,Organic,1,450,450.0
29193,22149,2025-03-05,Sports,Organic,1,120,120.0
29194,9738,2025-03-05,Home,Organic,2,150,300.0
29195,69962,2025-03-05,Fashion,Organic,1,80,80.0
29196,10251,2025-03-05,Fashion,Organic,1,80,80.0
29197,29486,2025-03-05,Fashion,Organic,1,80,80.0
29198,33307,2025-03-05,Electronics,Organic,1,450,450.0
29199,8367,2025-03-05,Fashion,Organic,1,80,80.0
29200,1509,2025-03-05,Electronics,Organic,1,450,450.0
29201,42471,2025-03-05,Home,Organic,2,150,300.0
29202,64234,2025-03-05,Fashion,Organic,1,80,80.0
29203,3379,2025-03-05,Home,Organic,3,150,450.0
29204,69557,2025-03-05,Fashion,Organic,1,80,80.0
29205,69244,2025-03-05,Sports,Organic,1,120,120.0
29206,10204,2025-03-05,Fashion,Organic,2,80,160.0
29207,22445,2025-03-05,Fashion,Organic,2,80,160.0
29208,28634,2025-03-05,Home,Organic,1,150,150.0
29209,19792,2025-03-05,Fashion,Paid Search,1,80,72.0
29210,25998,2025-03-05,Fashion,Paid Search,1,80,72.0
29211,26297,2025-03-05,Fashion,Paid Search,1,80,72.0
29212,43473,2025-03-05,Electronics,Paid Search,1,450,405.0
29213,26095,2025-03-05,Electronics,Paid Search,2,450,810.0
29214,50472,2025-03-05,Fashion,Paid Search,1,80,72.0
29215,28790,2025-03-06,Sports,Organic,2,120,240.0
29216,25064,2025-03-06,Home,Organic,1,150,150.0
29217,56128,2025-03-06,Sports,Organic,1,120,120.0
29218,65184,2025-03-06,Sports,Organic,1,120,120.0
29219,24630,2025-03-06,Fashion,Organic,1,80,80.0
29220,29934,2025-03-06,Electronics,Organic,1,450,450.0
29221,24761,2025-03-06,Electronics,Organic,1,450,450.0
29222,9969,2025-03-06,Electronics,Organic,1,450,450.0
29223,17870,2025-03-06,Fashion,Organic,1,80,80.0
29224,23177,2025-03-06,Fashion,Organic,1,80,80.0
29225,22624,2025-03-06,Fashion,Organic,1,80,80.0
29226,39647,2025-03-06,Fashion,Organic,1,80,80.0
29227,50112,2025-03-06,Sports,Organic,1,120,120.0
29228,20555,2025-03-06,Fashion,Organic,1,80,80.0
29229,62239,2025-03-06,Fashion,Organic,3,80,240.0
29230,15555,2025-03-06,Fashion,Organic,1,80,80.0
29231,71322,2025-03-06,Fashion,Organic,2,80,160.0
29232,15483,2025-03-06,Fashion,Organic,1,80,80.0
29233,13663,2025-03-06,Sports,Organic,1,120,120.0
29234,70,2025-03-06,Fashion,Organic,1,80,80.0
29235,47555,2025-03-06,Home,Paid Search,1,150,135.0
29236,6488,2025-03-06,Fashion,Paid Search,1,80,72.0
29237,43509,2025-03-06,Sports,Paid Search,1,120,108.0
29238,56022,2025-03-06,Home,Paid Search,1,150,135.0
29239,64877,2025-03-06,Fashion,Paid Search,1,80,72.0
29240,50158,2025-03-07,Home,Organic,1,150,150.0
29241,19393,2025-03-07,Fashion,Organic,2,80,160.0
29242,58754,2025-03-07,Home,Organic,2,150,300.0
29243,53303,2025-03-07,Electronics,Organic,1,450,450.0
29244,5821,2025-03-07,Home,Organic,1,150,150.0
29245,21903,2025-03-07,Home,Organic,1,150,150.0
29246,72424,2025-03-07,Home,Organic,1,150,150.0
29247,60,2025-03-07,Home,Organic,1,150,150.0
29248,39867,2025-03-07,Fashion,Organic,1,80,80.0
29249,25873,2025-03-07,Fashion,Organic,1,80,80.0
29250,2599,2025-03-07,Fashion,Organic,2,80,160.0
29251,51678,2025-03-07,Sports,Organic,1,120,120.0
29252,52832,2025-03-07,Home,Organic,1,150,150.0
29253,30852,2025-03-07,Sports,Organic,1,120,120.0
29254,66688,2025-03-07,Fashion,Organic,1,80,80.0
29255,8597,2025-03-07,Fashion,Organic,1,80,80.0
29256,64718,2025-03-07,Sports,Organic,1,120,120.0
29257,59733,2025-03-07,Fashion,Organic,1,80,80.0
29258,71158,2025-03-07,Fashion,Organic,1,80,80.0
29259,8260,2025-03-07,Home,Organic,1,150,150.0
29260,19076,2025-03-07,Sports,Paid Search,1,120,108.0
29261,68904,2025-03-07,Fashion,Paid Search,1,80,72.0
29262,17505,2025-03-07,Electronics,Paid Search,1,450,405.0
29263,31437,2025-03-07,Fashion,Paid Search,1,80,72.0
29264,63549,2025-03-07,Fashion,Paid Search,1,80,72.0
29265,8445,2025-03-07,Fashion,Paid Search,1,80,72.0
29266,21536,2025-03-08,Home,Organic,1,150,150.0
29267,59790,2025-03-08,Fashion,Organic,1,80,80.0
29268,66598,2025-03-08,Electronics,Organic,1,450,450.0
29269,48039,2025-03-08,Fashion,Organic,1,80,80.0
29270,16017,2025-03-08,Fashion,Organic,1,80,80.0
29271,20274,2025-03-08,Electronics,Organic,1,450,450.0
29272,41294,2025-03-08,Sports,Organic,1,120,120.0
29273,452,2025-03-08,Electronics,Organic,1,450,450.0
29274,5632,2025-03-08,Electronics,Organic,1,450,450.0
29275,62848,2025-03-08,Electronics,Organic,1,450,450.0
29276,15236,2025-03-08,Fashion,Organic,1,80,80.0
29277,5948,2025-03-08,Fashion,Organic,3,80,240.0
29278,65318,2025-03-08,Fashion,Organic,1,80,80.0
29279,21024,2025-03-08,Fashion,Organic,1,80,80.0
29280,66875,2025-03-08,Fashion,Organic,1,80,80.0
29281,33634,2025-03-08,Home,Organic,3,150,450.0
29282,10501,2025-03-08,Electronics,Organic,3,450,1350.0
29283,64771,2025-03-08,Home,Organic,1,150,150.0
29284,30170,2025-03-08,Fashion,Organic,1,80,80.0
29285,50260,2025-03-08,Electronics,Organic,2,450,900.0
29286,51446,2025-03-08,Electronics,Paid Search,1,450,405.0
29287,71041,2025-03-08,Fashion,Paid Search,1,80,72.0
29288,54751,2025-03-08,Sports,Paid Search,2,120,216.0
29289,14414,2025-03-08,Electronics,Paid Search,3,450,1215.0
29290,37585,2025-03-08,Fashion,Email,1,80,80.0
29291,65647,2025-03-08,Fashion,Email,1,80,80.0
